customer_id,card_id,card_type,credit_limit,credit_card_balance,minimum_payment_due,payment_due_date,last_credit_card_payment_date,rewards_points
2740,2740,amex,1036.49,2006.1,100.3,2023-09-30,2023-08-10,75
2741,2741,visa,9899.02,2723.38,136.17,2023-04-09,2023-09-09,8318
2742,2742,amex,1983.17,4684.94,234.25,2023-12-02,2023-01-18,3292
2743,2743,mastercard,8560.71,2844.44,142.22,2023-10-17,2023-12-21,7362
2744,2744,visa,1918.7,522.9,26.14,2023-02-20,2023-04-05,918
2745,2745,visa,3802.0,2358.87,117.94,2023-04-17,2023-01-01,9180
2746,2746,visa,9473.99,4889.23,244.46,2023-09-12,2023-09-11,8684
2747,2747,visa,3797.15,816.59,40.83,2023-08-03,2023-02-17,3537
2748,2748,visa,6891.73,2310.9,115.55,2023-10-23,2023-02-27,725
2749,2749,mastercard,3864.51,3485.35,174.27,2023-07-30,2023-10-22,9042
2750,2750,visa,9486.0,1824.88,91.24,2023-10-17,2023-05-19,7593
2751,2751,visa,1094.28,3845.33,192.27,2023-08-24,2023-11-21,4528
2752,2752,visa,3260.21,1060.82,53.04,2023-04-30,2023-07-02,361
2753,2753,visa,4718.58,467.76,23.39,2023-02-09,2023-10-18,1294
2754,2754,mastercard,8420.22,1645.38,82.27,2023-05-26,2023-01-27,4857
2755,2755,amex,6157.17,4343.04,217.15,2023-08-24,2023-11-18,958
2756,2756,mastercard,9053.22,3571.11,178.56,2023-07-19,2023-04-23,6760
2757,2757,mastercard,8953.54,4915.19,245.76,2023-10-07,2023-08-10,615
2758,2758,mastercard,9597.86,1649.02,82.45,2023-04-21,2023-11-06,554
2759,2759,visa,2644.35,2512.18,125.61,2023-08-22,2023-09-24,467
2760,2760,amex,4800.73,2116.88,105.84,2023-08-18,2023-08-29,2675
2761,2761,visa,4846.91,2436.49,121.82,2023-06-08,2023-12-08,8174
2762,2762,visa,2107.43,708.36,35.42,2023-07-28,2023-05-07,6753
2763,2763,mastercard,9505.98,985.78,49.29,2023-03-29,2023-03-24,5355
2764,2764,visa,4264.62,2502.94,125.15,2023-04-12,2023-03-24,1727
2765,2765,mastercard,6753.36,4840.93,242.05,2023-08-18,2023-05-14,8458
2766,2766,visa,6437.55,4723.33,236.17,2023-01-27,2023-04-15,6547
2767,2767,amex,3132.69,469.97,23.5,2023-03-31,2023-02-27,6176
2768,2768,amex,6150.24,2913.49,145.67,2023-10-24,2023-04-03,3589
2769,2769,amex,3306.96,3101.38,155.07,2023-10-26,2023-05-07,6766
2770,2770,amex,3572.69,3179.66,158.98,2023-05-31,2023-10-15,4719
2771,2771,mastercard,5954.48,3210.26,160.51,2023-09-08,2023-02-06,8031
2772,2772,amex,5111.45,307.32,15.37,2023-01-19,2023-05-15,6771
2773,2773,visa,4809.53,2536.42,126.82,2023-08-01,2023-06-06,6232
2774,2774,amex,4539.98,11.29,0.56,2023-04-02,2023-02-09,4816
2775,2775,mastercard,7792.16,4590.27,229.51,2023-07-10,2023-09-03,8344
2776,2776,amex,3528.17,84.52,4.23,2023-04-20,2023-11-05,1522
2777,2777,amex,3813.92,3886.68,194.33,2023-08-19,2023-06-04,4088
2778,2778,visa,6213.94,1200.77,60.04,2023-10-30,2023-02-12,6506
2779,2779,mastercard,9678.79,2931.95,146.6,2023-06-02,2023-04-19,9044
2780,2780,amex,3619.77,2257.5,112.88,2023-08-03,2023-05-28,6542
2781,2781,mastercard,4744.38,2719.12,135.96,2023-01-13,2023-10-09,8014
2782,2782,visa,2155.04,3006.0,150.3,2023-09-07,2023-03-13,3856
2783,2783,mastercard,6767.32,4916.18,245.81,2023-07-06,2023-12-31,5925
2784,2784,visa,3260.99,3907.58,195.38,2023-05-08,2023-09-04,9613
2785,2785,visa,5734.19,4007.86,200.39,2023-02-07,2023-06-15,7849
2786,2786,amex,4780.55,4484.03,224.2,2023-05-23,2023-09-04,1138
2787,2787,visa,7982.96,4554.33,227.72,2023-12-02,2023-05-04,6420
2788,2788,mastercard,8496.03,4266.05,213.3,2023-10-26,2023-11-10,6982
2789,2789,mastercard,7636.83,3747.67,187.38,2023-09-11,2023-06-07,209
2790,2790,amex,5053.13,3.65,0.18,2023-10-28,2023-02-01,1233
2791,2791,amex,4734.82,3008.05,150.4,2023-04-25,2023-07-03,7040
2792,2792,mastercard,4711.23,330.74,16.54,2023-02-01,2023-05-18,7638
2793,2793,amex,5514.7,61.67,3.08,2023-10-20,2023-12-21,4415
2794,2794,mastercard,6570.47,101.14,5.06,2023-03-14,2023-02-19,3859
2795,2795,amex,3917.19,4671.36,233.57,2023-10-16,2023-08-09,7739
2796,2796,visa,7588.32,1434.01,71.7,2023-02-23,2023-10-20,8574
2797,2797,mastercard,9156.88,2846.75,142.34,2023-10-07,2023-02-16,6571
2798,2798,visa,1608.95,952.21,47.61,2023-01-01,2023-06-13,8853
2799,2799,mastercard,1194.75,3785.36,189.27,2023-03-04,2023-08-30,2089
2800,2800,visa,7079.96,4038.93,201.95,2023-10-15,2023-07-17,3014
2801,2801,visa,6812.99,1769.31,88.47,2023-06-28,2023-09-03,434
2802,2802,amex,5125.39,56.35,2.82,2023-05-18,2023-07-31,9236
2803,2803,mastercard,8454.12,3179.34,158.97,2023-01-21,2023-08-26,1195
2804,2804,visa,7744.84,4373.0,218.65,2023-01-15,2023-10-10,2632
2805,2805,mastercard,9699.98,637.82,31.89,2023-12-02,2023-06-15,5941
2806,2806,visa,8522.65,3508.61,175.43,2023-02-21,2023-03-01,889
2807,2807,mastercard,1736.88,1333.07,66.65,2023-09-22,2023-03-12,5562
2808,2808,amex,4744.21,2178.03,108.9,2023-01-04,2023-12-09,5997
2809,2809,amex,4208.32,1668.71,83.44,2023-07-30,2023-06-18,3243
2810,2810,mastercard,8515.21,4532.66,226.63,2023-01-28,2023-03-21,1006
2811,2811,visa,3120.87,1499.66,74.98,2023-08-06,2023-11-17,4366
2812,2812,amex,1989.74,4798.14,239.91,2023-04-30,2023-06-21,1025
2813,2813,mastercard,1702.5,576.08,28.8,2023-09-10,2023-01-19,4707
2814,2814,visa,6057.72,4615.48,230.77,2023-06-25,2023-06-08,6935
2815,2815,amex,3753.36,3304.33,165.22,2023-12-31,2023-03-19,1290
2816,2816,amex,2703.9,1331.17,66.56,2023-08-24,2023-04-10,3776
2817,2817,visa,9185.42,129.56,6.48,2023-09-10,2023-06-06,9798
2818,2818,mastercard,1135.12,752.47,37.62,2023-04-20,2023-12-29,2157
2819,2819,visa,4970.89,4652.1,232.6,2023-01-27,2023-01-30,6907
2820,2820,visa,5370.29,2494.21,124.71,2023-04-13,2023-02-03,3463
2821,2821,visa,5851.08,2885.83,144.29,2023-01-20,2023-07-03,1814
2822,2822,mastercard,7846.9,4145.62,207.28,2023-06-08,2023-11-07,369
2823,2823,mastercard,1057.45,3120.41,156.02,2023-08-05,2023-12-20,7860
2824,2824,mastercard,3130.25,1003.75,50.19,2023-12-20,2023-11-23,7229
2825,2825,visa,8032.98,2865.12,143.26,2023-11-06,2023-12-27,6962
2826,2826,amex,4053.41,3277.18,163.86,2023-12-29,2023-08-22,3254
2827,2827,amex,6182.96,1187.48,59.37,2023-05-07,2023-04-06,4324
2828,2828,mastercard,3541.66,4658.2,232.91,2023-02-18,2023-07-13,5741
2829,2829,amex,1754.89,884.52,44.23,2023-04-09,2023-04-13,7300
2830,2830,amex,3268.57,3560.09,178.0,2023-04-29,2023-05-01,8055
2831,2831,mastercard,8418.68,4531.73,226.59,2023-04-13,2023-07-04,133
2832,2832,mastercard,4065.04,1650.61,82.53,2023-10-31,2023-06-15,9325
2833,2833,visa,5940.54,4256.83,212.84,2023-04-02,2023-12-12,5974
2834,2834,visa,1117.7,2952.73,147.64,2023-03-31,2023-01-16,4366
2835,2835,mastercard,5698.69,1522.16,76.11,2023-05-29,2023-02-09,2158
2836,2836,amex,7521.12,3657.87,182.89,2023-05-15,2023-07-13,9953
2837,2837,amex,6236.96,2065.03,103.25,2023-10-15,2023-04-11,5436
2838,2838,visa,1204.49,1009.63,50.48,2023-03-11,2023-02-08,9652
2839,2839,mastercard,1190.46,4585.0,229.25,2023-11-01,2023-09-21,2228
2840,2840,visa,8984.23,2521.95,126.1,2023-07-04,2023-11-08,5432
2841,2841,amex,2930.17,3966.04,198.3,2023-10-05,2023-05-08,5698
2842,2842,visa,7146.57,4731.8,236.59,2023-05-11,2023-03-16,349
2843,2843,mastercard,1283.1,3670.4,183.52,2023-05-30,2023-07-19,2317
2844,2844,amex,3743.56,2348.87,117.44,2023-03-21,2023-10-09,2580
2845,2845,visa,3924.34,4286.37,214.32,2023-10-22,2023-12-05,449
2846,2846,visa,8670.49,2943.15,147.16,2023-05-28,2023-08-08,5680
2847,2847,visa,8240.47,502.59,25.13,2023-05-21,2023-09-17,3347
2848,2848,visa,8487.83,3058.61,152.93,2023-02-08,2023-07-22,4987
2849,2849,mastercard,9476.08,26.94,1.35,2023-02-20,2023-12-20,3217
2850,2850,visa,4349.05,4878.73,243.94,2023-07-11,2023-07-22,8552
2851,2851,amex,2960.65,2604.03,130.2,2023-10-28,2023-05-15,4659
2852,2852,visa,7633.32,461.09,23.05,2023-08-30,2023-03-05,7762
2853,2853,mastercard,1749.2,1497.71,74.89,2023-01-07,2023-12-23,6477
2854,2854,amex,9797.92,3293.88,164.69,2023-11-21,2023-07-30,9733
2855,2855,visa,7705.82,1443.96,72.2,2023-08-21,2023-04-28,5794
2856,2856,mastercard,3565.75,2104.79,105.24,2023-07-04,2023-12-29,1937
2857,2857,mastercard,8119.37,1494.27,74.71,2023-11-01,2023-02-01,8355
2858,2858,mastercard,9203.31,3144.92,157.25,2023-04-22,2023-08-25,6549
2859,2859,mastercard,2371.05,1420.47,71.02,2023-06-22,2023-10-18,5483
2860,2860,amex,6946.32,4065.24,203.26,2023-06-21,2023-10-10,6723
2861,2861,amex,2288.7,3623.03,181.15,2023-07-29,2023-08-04,4407
2862,2862,mastercard,6115.27,1626.32,81.32,2023-04-26,2023-02-18,1311
2863,2863,amex,2642.36,3122.25,156.11,2023-04-11,2023-02-27,5068
2864,2864,amex,5593.33,2426.12,121.31,2023-05-15,2023-08-18,9175
2865,2865,mastercard,5487.82,270.27,13.51,2023-01-21,2023-07-09,4239
2866,2866,amex,3686.95,2074.79,103.74,2023-02-16,2023-08-22,2368
2867,2867,mastercard,1487.87,657.38,32.87,2023-10-29,2023-11-23,5465
2868,2868,amex,8094.4,594.52,29.73,2023-03-03,2023-09-27,1423
2869,2869,visa,5277.55,798.89,39.94,2023-08-30,2023-10-01,8178
2870,2870,visa,7109.75,2142.67,107.13,2023-04-22,2023-12-22,42
2871,2871,visa,8858.93,4585.88,229.29,2023-04-26,2023-09-30,9435
2872,2872,amex,3299.68,3857.91,192.9,2023-01-16,2023-03-19,403
2873,2873,visa,6207.76,4266.29,213.31,2023-07-05,2023-06-15,8978
2874,2874,amex,8377.63,3679.08,183.95,2023-10-29,2023-02-20,8583
2875,2875,visa,9396.14,4848.18,242.41,2023-04-14,2023-09-13,2384
2876,2876,visa,1616.39,3703.67,185.18,2023-04-06,2023-09-26,1234
2877,2877,mastercard,2344.61,3954.46,197.72,2023-04-10,2023-09-21,1517
2878,2878,visa,2096.82,4066.02,203.3,2023-03-26,2023-09-20,3760
2879,2879,amex,1962.04,3442.54,172.13,2023-12-16,2023-03-01,2194
2880,2880,visa,9294.81,1020.3,51.02,2023-01-01,2023-10-23,3617
2881,2881,amex,6759.8,4855.13,242.76,2023-08-25,2023-08-26,9569
2882,2882,mastercard,8884.83,2404.12,120.21,2023-11-10,2023-01-02,9104
2883,2883,amex,4872.99,4146.77,207.34,2023-02-15,2023-12-31,1146
2884,2884,mastercard,9031.46,3994.34,199.72,2023-06-08,2023-10-04,6896
2885,2885,mastercard,6727.84,2137.69,106.88,2023-03-27,2023-09-13,764
2886,2886,mastercard,8178.29,4198.02,209.9,2023-11-19,2023-05-19,6119
2887,2887,mastercard,6201.83,1241.64,62.08,2023-03-20,2023-04-06,5823
2888,2888,visa,3688.67,1772.49,88.62,2023-08-20,2023-06-09,2646
2889,2889,amex,6084.42,1145.11,57.26,2023-04-11,2023-06-24,8008
2890,2890,visa,7540.44,286.49,14.32,2023-09-06,2023-02-24,8685
2891,2891,mastercard,7015.12,1174.08,58.7,2023-07-29,2023-04-09,6310
2892,2892,visa,5192.43,3243.05,162.15,2023-11-06,2023-09-01,2449
2893,2893,mastercard,1191.4,3807.92,190.4,2023-07-09,2023-11-07,4828
2894,2894,visa,6213.25,1757.07,87.85,2023-11-29,2023-06-13,4368
2895,2895,amex,9330.54,3687.21,184.36,2023-03-26,2023-01-11,6821
2896,2896,visa,9329.4,35.26,1.76,2023-08-25,2023-10-13,253
2897,2897,visa,8744.4,3795.53,189.78,2023-12-29,2023-01-08,4566
2898,2898,amex,6574.34,4198.75,209.94,2023-08-10,2023-01-07,1415
2899,2899,amex,5584.51,4960.06,248.0,2023-10-10,2023-07-22,695
2900,2900,mastercard,1207.21,4472.34,223.62,2023-11-22,2023-07-30,1595
2901,2901,amex,4153.01,3456.23,172.81,2023-01-30,2023-06-15,6539
2902,2902,amex,8682.75,1734.9,86.74,2023-02-01,2023-01-08,80
2903,2903,visa,2426.66,1422.26,71.11,2023-11-24,2023-01-05,1516
2904,2904,visa,8264.7,584.63,29.23,2023-02-17,2023-03-18,5134
2905,2905,visa,3441.45,1434.42,71.72,2023-08-20,2023-01-18,1667
2906,2906,visa,5925.1,1526.03,76.3,2023-12-27,2023-11-21,1040
2907,2907,mastercard,3630.32,3568.61,178.43,2023-01-14,2023-02-13,6099
2908,2908,mastercard,3463.58,3631.96,181.6,2023-02-13,2023-02-14,34
2909,2909,amex,8852.26,2605.2,130.26,2023-09-03,2023-04-11,7394
2910,2910,amex,7220.66,3860.94,193.05,2023-07-16,2023-02-24,8410
2911,2911,visa,2938.18,1710.75,85.54,2023-10-29,2023-06-25,3517
2912,2912,mastercard,5300.32,2353.71,117.69,2023-07-31,2023-06-16,2029
2913,2913,mastercard,5613.24,241.62,12.08,2023-07-16,2023-08-09,4861
2914,2914,mastercard,7565.92,2682.98,134.15,2023-07-09,2023-12-16,8206
2915,2915,mastercard,7121.34,1938.24,96.91,2023-08-30,2023-03-03,9023
2916,2916,visa,7064.29,332.58,16.63,2023-07-20,2023-06-02,9752
2917,2917,mastercard,4425.96,464.36,23.22,2023-01-29,2023-12-06,1564
2918,2918,mastercard,3082.0,3287.19,164.36,2023-12-30,2023-03-03,3301
2919,2919,amex,5524.1,3717.06,185.85,2023-03-15,2023-09-04,8146
2920,2920,amex,7794.99,491.89,24.59,2023-03-26,2023-10-29,6479
2921,2921,visa,9081.75,3874.38,193.72,2023-11-11,2023-12-11,6900
2922,2922,mastercard,7601.99,4317.81,215.89,2023-01-19,2023-04-17,7567
2923,2923,visa,4556.32,2830.66,141.53,2023-07-31,2023-08-13,1669
2924,2924,visa,9614.98,2443.64,122.18,2023-07-13,2023-09-22,3721
2925,2925,visa,8799.25,2300.32,115.02,2023-06-13,2023-07-17,6434
2926,2926,visa,9143.81,1483.29,74.16,2023-10-04,2023-07-04,7577
2927,2927,amex,3552.38,4485.65,224.28,2023-08-18,2023-09-26,9879
2928,2928,mastercard,9846.31,4343.75,217.19,2023-01-17,2023-01-16,2939
2929,2929,amex,3427.35,2557.71,127.89,2023-09-10,2023-11-16,4790
2930,2930,visa,2470.82,1212.17,60.61,2023-03-28,2023-11-14,2610
2931,2931,visa,2909.17,4551.29,227.56,2023-11-15,2023-09-24,6281
2932,2932,visa,6841.78,3656.84,182.84,2023-06-07,2023-01-13,9647
2933,2933,amex,4605.95,4114.16,205.71,2023-07-31,2023-04-29,9514
2934,2934,mastercard,2445.19,4138.58,206.93,2023-05-05,2023-11-01,2275
2935,2935,visa,7729.48,944.49,47.22,2023-11-26,2023-06-09,7078
2936,2936,mastercard,2258.47,270.27,13.51,2023-06-13,2023-07-07,2568
2937,2937,visa,1652.45,2526.16,126.31,2023-03-21,2023-01-20,2841
2938,2938,amex,8715.97,2330.41,116.52,2023-08-31,2023-10-12,5212
2939,2939,mastercard,5875.68,1606.99,80.35,2023-11-11,2023-06-02,2581
2940,2940,mastercard,6741.58,3616.86,180.84,2023-06-24,2023-04-28,3051
2941,2941,mastercard,9989.72,3033.63,151.68,2023-05-09,2023-08-30,5803
2942,2942,amex,9604.18,1926.21,96.31,2023-03-24,2023-06-05,5678
2943,2943,mastercard,4735.59,2440.96,122.05,2023-07-25,2023-05-31,3472
2944,2944,mastercard,5441.41,2696.75,134.84,2023-11-25,2023-06-21,3618
2945,2945,visa,1538.91,4703.82,235.19,2023-12-01,2023-12-16,2500
2946,2946,visa,5395.28,2589.04,129.45,2023-01-13,2023-12-13,61
2947,2947,visa,3522.27,3272.53,163.63,2023-01-09,2023-08-04,9516
2948,2948,amex,7812.13,4550.13,227.51,2023-07-29,2023-10-12,1296
2949,2949,visa,4261.22,3583.82,179.19,2023-11-27,2023-03-21,3540
2950,2950,mastercard,1123.07,2721.98,136.1,2023-05-02,2023-07-15,6591
2951,2951,amex,7401.78,2008.22,100.41,2023-06-14,2023-08-31,4160
2952,2952,mastercard,2846.83,561.17,28.06,2023-05-27,2023-12-09,9704
2953,2953,amex,3473.74,3930.01,196.5,2023-03-11,2023-12-22,2703
2954,2954,visa,1703.3,3935.94,196.8,2023-04-09,2023-08-27,2047
2955,2955,visa,8019.96,4859.67,242.98,2023-01-16,2023-01-20,8682
2956,2956,amex,3210.04,2556.87,127.84,2023-02-11,2023-08-03,1691
2957,2957,visa,7865.29,3509.41,175.47,2023-06-12,2023-09-09,3546
2958,2958,mastercard,1219.59,4889.58,244.48,2023-11-18,2023-09-22,3012
2959,2959,mastercard,6802.62,3061.15,153.06,2023-06-10,2023-01-12,9631
2960,2960,mastercard,2084.35,4122.8,206.14,2023-10-31,2023-10-16,696
2961,2961,amex,4797.54,2053.62,102.68,2023-10-13,2023-09-16,8075
2962,2962,visa,3787.87,932.05,46.6,2023-12-08,2023-07-28,4378
2963,2963,amex,8023.41,4214.98,210.75,2023-10-19,2023-11-18,7215
2964,2964,visa,8138.1,2151.97,107.6,2023-03-18,2023-04-06,2578
2965,2965,amex,8666.92,3719.35,185.97,2023-08-31,2023-06-24,4013
2966,2966,visa,1141.31,2629.65,131.48,2023-11-22,2023-01-03,9044
2967,2967,amex,8647.68,2285.35,114.27,2023-12-02,2023-07-16,6231
2968,2968,visa,3176.01,257.59,12.88,2023-12-22,2023-03-28,4651
2969,2969,amex,8515.75,3845.03,192.25,2023-10-08,2023-06-24,3203
2970,2970,visa,8527.05,1606.28,80.31,2023-05-27,2023-04-29,8833
2971,2971,visa,3007.96,1954.64,97.73,2023-09-09,2023-02-26,9432
2972,2972,amex,3213.76,1747.73,87.39,2023-02-21,2023-05-17,17
2973,2973,amex,2458.31,3470.78,173.54,2023-08-10,2023-02-23,4706
2974,2974,visa,2607.95,3566.19,178.31,2023-12-31,2023-08-01,9090
2975,2975,mastercard,9593.71,4076.66,203.83,2023-07-01,2023-07-25,8669
2976,2976,amex,4462.84,3383.1,169.16,2023-01-18,2023-04-13,816
2977,2977,visa,1358.2,4537.74,226.89,2023-05-02,2023-01-21,983
2978,2978,amex,3964.1,1206.67,60.33,2023-03-29,2023-12-14,1027
2979,2979,mastercard,1437.98,2475.27,123.76,2023-07-09,2023-10-18,9672
2980,2980,visa,9833.69,4844.96,242.25,2023-11-19,2023-06-16,8693
2981,2981,visa,6985.55,1246.77,62.34,2023-03-15,2023-06-17,2577
2982,2982,visa,5611.08,3627.34,181.37,2023-07-18,2023-06-24,3678
2983,2983,amex,2013.06,1570.28,78.51,2023-10-07,2023-10-06,5788
2984,2984,visa,3397.35,2282.33,114.12,2023-05-31,2023-12-22,9302
2985,2985,visa,7936.78,2689.76,134.49,2023-06-01,2023-06-13,8897
2986,2986,visa,9117.38,3997.66,199.88,2023-01-31,2023-11-27,2130
2987,2987,visa,8384.18,3098.98,154.95,2023-02-25,2023-09-14,5755
2988,2988,visa,7017.78,5.05,0.25,2023-05-26,2023-09-26,6548
2989,2989,amex,5885.29,1682.64,84.13,2023-11-25,2023-04-10,5214
2990,2990,mastercard,5182.0,1729.32,86.47,2023-02-05,2023-01-23,686
2991,2991,visa,2416.29,2451.28,122.56,2023-05-30,2023-03-17,9673
2992,2992,mastercard,2064.3,4535.08,226.75,2023-03-20,2023-08-31,2392
2993,2993,visa,8267.49,4565.53,228.28,2023-03-28,2023-01-06,2448
2994,2994,mastercard,8105.66,2299.22,114.96,2023-08-13,2023-05-22,5306
2995,2995,mastercard,1160.61,3628.28,181.41,2023-07-26,2023-03-27,7690
2996,2996,amex,5681.2,1768.64,88.43,2023-11-08,2023-03-01,1284
2997,2997,mastercard,2364.0,1437.49,71.87,2023-08-23,2023-02-23,8111
2998,2998,visa,7902.04,2313.16,115.66,2023-08-13,2023-02-06,2264
2999,2999,amex,2652.98,4231.66,211.58,2023-02-27,2023-03-11,5787
3000,3000,visa,5613.42,2605.47,130.27,2023-07-25,2023-06-29,8312
3001,3001,mastercard,7058.32,2361.88,118.09,2023-05-23,2023-06-17,4184
3002,3002,amex,4513.87,788.39,39.42,2023-02-18,2023-10-22,1531
3003,3003,mastercard,7041.23,3713.65,185.68,2023-03-07,2023-02-03,2481
3004,3004,mastercard,9226.74,1811.03,90.55,2023-12-04,2023-03-26,4640
3005,3005,visa,7477.86,3776.64,188.83,2023-05-30,2023-10-12,5147
3006,3006,mastercard,3904.16,4852.51,242.63,2023-07-18,2023-06-11,250
3007,3007,mastercard,4169.1,454.27,22.71,2023-05-09,2023-08-06,7068
3008,3008,visa,4011.22,4311.03,215.55,2023-05-10,2023-02-10,6440
3009,3009,amex,5321.72,835.04,41.75,2023-03-28,2023-01-27,4996
3010,3010,visa,1812.47,4344.54,217.23,2023-08-09,2023-08-18,9958
3011,3011,mastercard,1183.01,3636.31,181.82,2023-08-28,2023-07-24,2236
3012,3012,visa,3790.3,2109.49,105.47,2023-08-14,2023-03-02,5289
3013,3013,amex,8354.09,2280.48,114.02,2023-04-19,2023-03-29,2700
3014,3014,mastercard,8816.5,1455.03,72.75,2023-01-28,2023-01-18,3706
3015,3015,visa,7732.55,3495.8,174.79,2023-01-19,2023-03-17,8093
3016,3016,visa,2659.76,4484.4,224.22,2023-09-07,2023-03-06,3809
3017,3017,visa,5443.54,2914.17,145.71,2023-10-30,2023-04-12,9541
3018,3018,visa,5567.68,1469.32,73.47,2023-02-15,2023-03-19,6308
3019,3019,visa,2725.08,3585.93,179.3,2023-04-29,2023-07-01,4959
3020,3020,amex,4299.33,1268.91,63.45,2023-01-04,2023-07-20,6060
3021,3021,visa,3650.0,1328.81,66.44,2023-09-28,2023-08-23,7868
3022,3022,visa,3277.49,3189.42,159.47,2023-11-04,2023-09-29,6673
3023,3023,visa,4655.91,474.26,23.71,2023-08-09,2023-11-11,5166
3024,3024,amex,3863.54,1979.78,98.99,2023-11-19,2023-06-15,2529
3025,3025,mastercard,9356.46,1841.65,92.08,2023-03-09,2023-11-28,210
3026,3026,amex,6668.52,264.57,13.23,2023-03-10,2023-05-14,4271
3027,3027,mastercard,6230.05,4590.13,229.51,2023-08-17,2023-05-19,5947
3028,3028,mastercard,4760.44,4688.48,234.42,2023-07-24,2023-03-26,1033
3029,3029,amex,5093.02,1986.54,99.33,2023-03-17,2023-01-19,7745
3030,3030,mastercard,5055.79,1847.17,92.36,2023-07-02,2023-06-12,4600
3031,3031,amex,1157.68,608.03,30.4,2023-11-15,2023-01-06,6068
3032,3032,visa,9621.65,2812.67,140.63,2023-04-06,2023-03-27,1984
3033,3033,mastercard,7444.61,1738.22,86.91,2023-02-01,2023-11-16,8512
3034,3034,mastercard,5925.78,4214.3,210.72,2023-03-07,2023-03-29,7814
3035,3035,mastercard,3128.56,3665.54,183.28,2023-12-02,2023-05-02,6582
3036,3036,visa,1038.97,616.03,30.8,2023-01-25,2023-08-03,9278
3037,3037,mastercard,3505.14,1072.84,53.64,2023-07-14,2023-10-11,6334
3038,3038,mastercard,8040.27,590.54,29.53,2023-03-11,2023-07-30,2120
3039,3039,mastercard,9741.14,678.42,33.92,2023-02-15,2023-10-28,6081
3040,3040,mastercard,7839.13,334.54,16.73,2023-12-11,2023-08-01,7043
3041,3041,visa,4884.4,1830.44,91.52,2023-04-02,2023-01-25,5181
3042,3042,mastercard,8627.99,3029.33,151.47,2023-09-17,2023-09-18,4134
3043,3043,mastercard,9963.4,4815.5,240.78,2023-08-10,2023-02-09,4832
3044,3044,visa,3772.18,2121.6,106.08,2023-06-24,2023-07-09,9150
3045,3045,visa,4687.81,4759.26,237.96,2023-07-19,2023-06-28,4816
3046,3046,amex,4885.48,475.16,23.76,2023-12-30,2023-12-09,8520
3047,3047,amex,4451.84,816.22,40.81,2023-07-10,2023-09-16,5540
3048,3048,mastercard,6793.88,2009.82,100.49,2023-10-29,2023-04-14,1162
3049,3049,mastercard,8846.4,1968.24,98.41,2023-11-02,2023-07-23,8137
3050,3050,amex,8793.72,86.39,4.32,2023-02-26,2023-06-13,9326
3051,3051,visa,1929.59,296.14,14.81,2023-06-22,2023-01-19,4162
3052,3052,visa,1264.32,1628.61,81.43,2023-08-29,2023-04-03,8650
3053,3053,mastercard,4921.8,1567.46,78.37,2023-12-19,2023-03-19,7634
3054,3054,visa,2290.86,1429.7,71.48,2023-09-29,2023-12-11,2087
3055,3055,visa,1628.88,2615.83,130.79,2023-02-08,2023-12-23,8565
3056,3056,mastercard,1969.16,993.36,49.67,2023-05-16,2023-05-15,9504
3057,3057,mastercard,6713.68,2530.79,126.54,2023-02-15,2023-07-16,365
3058,3058,mastercard,4153.63,253.72,12.69,2023-11-16,2023-05-29,6220
3059,3059,mastercard,6682.95,2489.47,124.47,2023-11-04,2023-08-04,5195
3060,3060,mastercard,1416.66,3740.54,187.03,2023-09-08,2023-02-17,6134
3061,3061,amex,9395.68,4613.75,230.69,2023-07-29,2023-11-10,3260
3062,3062,mastercard,9702.68,4476.17,223.81,2023-01-29,2023-05-12,8546
3063,3063,mastercard,9409.21,3235.17,161.76,2023-02-20,2023-08-27,1598
3064,3064,mastercard,3134.34,4911.95,245.6,2023-01-14,2023-11-27,3331
3065,3065,mastercard,8740.71,1832.43,91.62,2023-08-29,2023-09-25,7280
3066,3066,visa,4494.0,3465.71,173.29,2023-01-11,2023-12-10,9264
3067,3067,amex,7283.67,4946.09,247.3,2023-07-03,2023-06-16,4999
3068,3068,visa,2699.37,3473.79,173.69,2023-02-19,2023-06-20,8347
3069,3069,amex,4791.97,1295.47,64.77,2023-10-28,2023-01-02,795
3070,3070,mastercard,9051.46,4063.54,203.18,2023-07-20,2023-01-22,564
3071,3071,mastercard,5118.39,1751.5,87.58,2023-08-19,2023-10-06,1213
3072,3072,amex,9374.38,1410.14,70.51,2023-03-06,2023-06-18,2141
3073,3073,visa,4214.38,4137.14,206.86,2023-02-03,2023-03-02,6358
3074,3074,amex,6353.6,2005.53,100.28,2023-01-30,2023-08-09,3581
3075,3075,amex,4977.06,3227.78,161.39,2023-10-04,2023-06-01,9653
3076,3076,amex,2164.64,4339.47,216.97,2023-07-22,2023-05-31,8089
3077,3077,visa,5314.88,763.41,38.17,2023-01-03,2023-06-13,5292
3078,3078,visa,4240.6,3074.72,153.74,2023-08-20,2023-11-01,2057
3079,3079,visa,2769.3,898.88,44.94,2023-08-23,2023-10-28,7658
3080,3080,visa,4812.84,3019.14,150.96,2023-02-01,2023-01-01,5639
3081,3081,mastercard,3550.28,2453.32,122.67,2023-09-13,2023-01-03,5391
3082,3082,mastercard,3317.62,4365.85,218.29,2023-07-04,2023-11-02,4870
3083,3083,mastercard,8729.61,4504.2,225.21,2023-07-15,2023-06-26,6012
