customer_id,card_id,card_type,credit_limit,credit_card_balance,minimum_payment_due,payment_due_date,last_credit_card_payment_date,rewards_points
2490,2490,Visa,5656.1,3297.25,164.86,10/25/2023,3/16/2023,1841
2491,2491,MasterCard,4338.92,3681.49,184.07,10/1/2023,3/12/2023,9736
2492,2492,MasterCard,9494.63,546.34,27.32,9/8/2023,5/12/2023,5608
2493,2493,Visa,7133.46,3387.65,169.38,1/21/2023,11/12/2023,776
2494,2494,AMEX,9532.01,1676.46,83.82,8/14/2023,10/21/2023,6651
2495,2495,MasterCard,9135.98,3566.98,178.35,2/26/2023,8/20/2023,2610
2496,2496,AMEX,7168.53,640.08,32.0,10/18/2023,8/8/2023,966
2497,2497,AMEX,3105.57,2915.83,145.79,3/17/2023,11/9/2023,8997
2498,2498,MasterCard,5043.76,1795.4,89.77,11/13/2023,11/4/2023,60
2499,2499,AMEX,7064.93,2138.19,106.91,12/19/2023,12/21/2023,8833
2500,2500,AMEX,5220.42,543.53,27.18,4/10/2023,3/15/2023,8889
2501,2501,Visa,4982.68,3449.6,172.48,5/11/2023,8/26/2023,6729
2502,2502,AMEX,4807.71,3727.21,186.36,4/29/2023,7/9/2023,8486
2503,2503,AMEX,2608.24,671.84,33.59,9/14/2023,12/21/2023,3979
2504,2504,MasterCard,4469.35,2518.15,125.91,7/3/2023,4/3/2023,1578
2505,2505,MasterCard,9890.46,3935.29,196.76,6/14/2023,3/18/2023,5606
2506,2506,AMEX,3308.58,1116.26,55.81,8/24/2023,11/12/2023,374
2507,2507,AMEX,3794.45,459.37,22.97,9/21/2023,1/19/2023,8166
2508,2508,MasterCard,9670.06,4557.2,227.86,6/16/2023,2/20/2023,1059
2509,2509,AMEX,5608.54,3815.31,190.77,1/10/2023,7/21/2023,3138
2510,2510,Visa,7945.74,1519.58,75.98,6/3/2023,10/10/2023,9346
2511,2511,mastercard,3216.8,3666.45,183.32,9/1/2023,3/16/2023,9615
2512,2512,AMEX,4624.0,144.14,7.21,10/24/2023,5/23/2023,3798
2513,2513,AMEX,6600.59,4039.57,201.98,3/16/2023,1/4/2023,5855
2514,2514,AMEX,3254.71,1944.37,97.22,4/15/2023,1/19/2023,737
2515,2515,MasterCard,4462.97,1324.09,66.2,6/11/2023,9/11/2023,1768
2516,2516,AMEX,5283.79,1051.45,52.57,12/12/2023,11/16/2023,4322
2517,1234-5678-9012-2517,VISA,8573.28,2063.72,103.19,5/26/2023,6/6/2023,1051
2518,2518,AMEX,7234.06,3261.06,163.05,8/26/2023,9/17/2023,863
2519,2519,Visa,9247.44,3971.96,198.6,10/17/2023,10/11/2023,1704
2520,2520,MasterCard,9702.56,96.51,4.83,3/5/2023,9/18/2023,750
2521,2521,Visa,5255.14,4703.08,235.15,5/13/2023,6/9/2023,635
2522,1234-5678-9012-2522,MasterCard,4780.15,4185.34,209.27,8/25/2023,2/7/2023,7571
2523,2523,MasterCard,6044.87,4796.64,239.83,10/7/2023,12/27/2023,102
2524,2524,MasterCard,9080.81,1285.18,64.26,3/24/2023,12/10/2023,1951
2525,2525,mastercard,1177.76,799.67,39.98,7/16/2023,1/13/2023,9167
2526,2526,Visa,3087.78,4373.86,218.69,9/5/2023,4/27/2023,4642
2527,2527,Visa,8538.41,92.68,4.63,8/10/2023,1/27/2023,27
2528,2528,MasterCard,5698.53,2077.59,103.88,5/26/2023,12/28/2023,7309
2529,2529,AMEX,8499.69,2148.77,107.44,4/28/2023,5/26/2023,3578
2530,2530,VISA,6864.19,1130.93,56.55,10/2/2023,12/16/2023,1879
2531,2531,Visa,8317.3,1158.52,57.93,5/17/2023,8/26/2023,1904
2532,2532,Visa,4765.6,3336.12,166.81,6/16/2023,10/25/2023,8910
2533,1234-5678-9012-2533,VISA,1089.74,1597.02,79.85,2/28/2023,8/13/2023,6167
2534,2534,MasterCard,7065.93,518.05,25.9,3/27/2023,2/18/2023,7734
2535,2535,AMEX,5473.35,1689.55,84.48,12/4/2023,11/14/2023,1855
2536,2536,AMEX,9850.2,2501.2,125.06,4/5/2023,7/9/2023,6768
2537,2537,AMEX,2082.18,205.17,10.26,6/19/2023,8/1/2023,9443
2538,2538,VISA,6575.76,4953.73,247.69,8/30/2023,4/19/2023,6862
2539,2539,Visa,3711.05,3539.11,176.96,8/22/2023,12/31/2023,8969
2540,2540,Visa,5521.18,566.79,28.34,10/24/2023,10/1/2023,7895
2541,2541,Visa,1660.06,216.41,10.82,8/14/2023,6/9/2023,1013
2542,2542,MasterCard,8749.03,4955.83,247.79,1/8/2023,3/1/2023,5318
2543,2543,AMEX,9023.34,3129.41,156.47,9/2/2023,3/21/2023,156
2544,2544,MasterCard,5424.52,2999.44,149.97,9/29/2023,7/20/2023,1977
2545,2545,MasterCard,1751.75,1109.3,55.46,7/20/2023,4/15/2023,7547
2546,2546,AMEX,6230.29,4373.61,218.68,12/23/2023,1/28/2023,5460
2547,1234-5678-9012-2547,MasterCard,3580.12,350.8,17.54,12/31/2023,6/4/2023,1883
2548,2548,AMEX,1224.79,3830.2,191.51,1/28/2023,1/11/2023,8958
2549,2549,MasterCard,8467.33,667.07,33.35,8/30/2023,10/15/2023,8296
2550,2550,MasterCard,2161.36,4014.6,200.73,4/23/2023,7/19/2023,5028
2551,2551,MasterCard,9326.25,1072.98,53.65,7/31/2023,1/6/2023,2322
2552,2552,AMEX,6967.92,4873.4,243.67,8/26/2023,12/28/2023,500
2553,2553,MasterCard,2287.6,1015.09,50.75,9/20/2023,1/3/2023,760
2554,2554,Visa,3396.31,3003.55,150.18,12/30/2023,4/29/2023,1245
2555,2555,Visa,9789.58,4339.09,216.95,8/15/2023,12/25/2023,4637
2556,2556,VISA,6836.93,2165.45,108.27,6/23/2023,6/21/2023,3230
2557,2557,AMEX,5338.62,2358.11,117.91,1/17/2023,9/20/2023,6050
2558,2558,MasterCard,9586.63,4732.73,236.64,2/21/2023,1/3/2023,2953
2559,2559,mastercard,1273.82,361.2,18.06,9/5/2023,11/24/2023,8310
2560,2560,Visa,4451.42,2561.03,128.05,8/9/2023,4/1/2023,6713
2561,2561,Visa,8364.2,2004.05,100.2,8/27/2023,2/17/2023,647
2562,2562,MasterCard,9596.16,2479.39,123.97,12/9/2023,6/15/2023,5039
2563,2563,Visa,8056.88,1470.63,73.53,8/14/2023,9/14/2023,8163
2564,2564,Visa,6735.46,357.9,17.9,12/17/2023,10/16/2023,14
2565,2565,Visa,2157.35,1251.85,62.59,1/14/2023,12/18/2023,4921
2566,2566,mastercard,5831.28,105.93,5.3,7/4/2023,12/27/2023,9934
2567,2567,MasterCard,6171.92,616.69,30.83,7/21/2023,10/24/2023,2823
2568,2568,MasterCard,8454.51,1222.98,61.15,9/9/2023,9/5/2023,1147
2569,2569,AMEX,7021.56,1477.15,73.86,7/1/2023,9/5/2023,5611
2570,2570,MasterCard,8609.16,1880.11,94.01,4/8/2023,6/14/2023,7567
2571,2571,MasterCard,6226.13,4498.28,224.91,6/30/2023,3/26/2023,1634
2572,2572,Visa,2219.6,2827.57,141.38,5/24/2023,4/2/2023,3330
2573,2573,AMEX,7743.32,4471.68,223.58,11/5/2023,12/22/2023,184
2574,2574,mastercard,6725.57,319.52,15.98,9/7/2023,8/20/2023,2850
2575,2575,AMEX,4133.52,1663.7,83.18,4/20/2023,12/21/2023,2921
2576,2576,MasterCard,8376.16,1930.95,96.55,7/19/2023,12/20/2023,367
2577,2577,MasterCard,8948.97,300.62,15.03,9/28/2023,2/25/2023,3863
2578,2578,MasterCard,7605.08,4614.39,230.72,9/24/2023,11/25/2023,8891
2579,2579,Visa,5356.1,1438.54,71.93,4/1/2023,4/28/2023,530
2580,2580,MasterCard,3783.72,3908.35,195.42,11/9/2023,6/30/2023,5386
2581,2581,Visa,3057.19,2337.75,116.89,12/11/2023,9/2/2023,6999
2582,2582,MasterCard,8475.32,2245.74,112.29,3/7/2023,6/6/2023,8463
2583,2583,AMEX,6857.06,4239.86,211.99,9/26/2023,9/4/2023,9759
2584,2584,Visa,6766.63,1672.43,83.62,6/28/2023,6/25/2023,2617
2585,2585,MasterCard,2804.05,204.97,10.25,8/1/2023,11/30/2023,2648
2586,2586,MasterCard,6000.59,2584.05,129.2,12/4/2023,11/22/2023,6194
2587,2587,MasterCard,9887.55,1190.98,59.55,7/9/2023,12/8/2023,9575
2588,1234-5678-9012-2588,AMEX,5020.13,1723.27,86.16,1/8/2023,9/29/2023,1721
2589,2589,MasterCard,5965.14,1792.84,89.64,5/28/2023,10/24/2023,8518
2590,2590,AMEX,8883.83,4447.85,222.39,4/29/2023,4/29/2023,1659
2591,2591,MasterCard,8863.81,4343.74,217.19,5/8/2023,3/1/2023,1287
2592,2592,AMEX,1594.48,4669.97,233.5,4/11/2023,10/13/2023,427
2593,2593,Visa,9125.63,2879.26,143.96,8/12/2023,6/25/2023,9330
2594,2594,AMEX,6904.89,2970.78,148.54,7/20/2023,1/7/2023,1823
2595,2595,MasterCard,4082.04,2455.15,122.76,10/13/2023,11/6/2023,3459
2596,2596,Visa,7901.64,3672.7,183.64,11/3/2023,7/24/2023,7372
2597,2597,MasterCard,5394.74,4613.02,230.65,5/28/2023,3/20/2023,5553
2598,1234-5678-9012-2598,AMEX,5933.19,127.28,6.36,10/21/2023,3/9/2023,3333
2599,2599,Visa,6739.77,1365.49,68.27,9/8/2023,3/5/2023,6302
2600,2600,MasterCard,8257.99,257.69,12.88,8/3/2023,6/12/2023,6059
2601,2601,AMEX,5245.49,1702.05,85.1,1/8/2023,7/4/2023,619
2602,2602,AMEX,3335.62,4240.37,212.02,4/30/2023,11/21/2023,4474
2603,2603,AMEX,6511.41,2413.81,120.69,5/14/2023,11/29/2023,8896
2604,2604,Visa,9744.23,4452.79,222.64,6/21/2023,12/19/2023,2177
2605,2605,MasterCard,1876.95,4300.37,215.02,5/9/2023,12/6/2023,8772
2606,2606,MasterCard,1059.82,708.1,35.4,2/14/2023,8/27/2023,3619
2607,2607,MasterCard,4494.39,1418.12,70.91,3/19/2023,11/24/2023,4107
2608,1234-5678-9012-2608,Visa,5896.5,2776.77,138.84,10/26/2023,7/9/2023,6229
2609,2609,MasterCard,5598.72,1830.43,91.52,1/25/2023,9/30/2023,1004
2610,2610,VISA,3835.74,3096.25,154.81,12/12/2023,7/16/2023,1383
2611,2611,MasterCard,9400.21,2983.36,149.17,9/25/2023,7/11/2023,6872
2612,2612,AMEX,3195.14,159.47,7.97,7/29/2023,9/3/2023,7611
2613,2613,MasterCard,2101.59,1990.21,99.51,10/21/2023,7/6/2023,2077
2614,2614,AMEX,3013.57,2245.23,112.26,4/17/2023,7/19/2023,1480
2615,2615,AMEX,1875.07,4449.19,222.46,11/8/2023,9/14/2023,7088
2616,2616,AMEX,8612.77,3557.12,177.86,9/15/2023,3/31/2023,4398
2617,2617,AMEX,4613.96,1162.96,58.15,1/12/2023,9/20/2023,3769
2618,2618,MasterCard,8475.83,2925.81,146.29,7/12/2023,9/25/2023,6740
2619,2619,MasterCard,6741.66,2079.98,104.0,12/5/2023,6/2/2023,5849
2620,2620,AMEX,5270.9,4499.69,224.98,8/29/2023,1/25/2023,7907
2621,2621,MasterCard,1920.9,177.27,8.86,9/7/2023,3/20/2023,1817
2622,2622,AMEX,1334.26,4982.84,249.14,4/17/2023,8/16/2023,5209
2623,2623,VISA,6016.22,672.54,33.63,11/9/2023,8/20/2023,8785
2624,2624,MasterCard,2800.32,3155.53,157.78,6/16/2023,10/5/2023,7487
2625,2625,AMEX,4987.36,1485.29,74.26,7/16/2023,9/24/2023,8912
2626,2626,Visa,9517.85,2545.29,127.26,4/26/2023,1/26/2023,2585
2627,2627,MasterCard,2203.11,1518.67,75.93,11/21/2023,5/5/2023,9138
2628,2628,MasterCard,7359.01,2178.3,108.92,12/7/2023,4/26/2023,484
2629,2629,Visa,2908.85,1157.19,57.86,9/2/2023,4/30/2023,3573
2630,2630,MasterCard,3168.18,413.19,20.66,7/13/2023,12/11/2023,8802
2631,2631,Visa,6747.88,3114.69,155.73,6/16/2023,11/15/2023,7985
2632,2632,MasterCard,2177.9,4378.78,218.94,7/3/2023,12/6/2023,4820
2633,2633,Visa,4489.06,2805.86,140.29,6/20/2023,5/23/2023,1018
2634,2634,MasterCard,4421.88,2323.46,116.17,1/31/2023,7/25/2023,5180
2635,1234-5678-9012-2635,AMEX,5097.86,136.54,6.83,9/15/2023,3/30/2023,256
2636,2636,MasterCard,3866.51,2457.21,122.86,2/25/2023,12/19/2023,5860
2637,2637,Visa,3460.32,3681.33,184.07,2/17/2023,5/7/2023,8148
2638,2638,Visa,8037.53,790.59,39.53,9/20/2023,3/22/2023,6254
2639,2639,AMEX,1717.79,3822.2,191.11,2/9/2023,8/28/2023,4931
2640,2640,Visa,8648.38,2418.86,120.94,1/31/2023,6/10/2023,9826
2641,2641,AMEX,8545.45,3814.37,190.72,5/2/2023,5/29/2023,3537
2642,2642,Visa,9393.57,743.5,37.18,3/12/2023,12/17/2023,1180
2643,2643,MasterCard,3157.6,1008.75,50.44,2/28/2023,1/11/2023,2033
2644,2644,MasterCard,9247.45,2230.95,111.55,6/9/2023,6/10/2023,7297
2645,2645,Visa,5053.88,2383.48,119.17,1/29/2023,9/6/2023,5831
2646,2646,AMEX,7153.82,4970.81,248.54,7/9/2023,3/18/2023,6123
2647,2647,Visa,8666.02,4930.77,246.54,10/6/2023,8/10/2023,201
2648,2648,MasterCard,1563.66,2284.53,114.23,4/12/2023,12/27/2023,8736
2649,2649,Visa,1312.48,1199.01,59.95,7/19/2023,1/23/2023,8752
2650,2650,MasterCard,2816.28,3463.18,173.16,7/28/2023,9/23/2023,9197
2651,2651,mastercard,6046.64,967.99,48.4,4/15/2023,9/19/2023,3635
2652,2652,MasterCard,8002.92,1381.48,69.07,8/19/2023,8/14/2023,5245
2653,2653,Visa,7979.22,2694.49,134.72,8/8/2023,2/7/2023,9782
2654,2654,Visa,9037.57,4727.44,236.37,3/25/2023,4/4/2023,6357
2655,2655,MasterCard,6007.2,144.97,7.25,7/29/2023,12/19/2023,8900
2656,2656,MasterCard,6042.02,3372.05,168.6,5/23/2023,4/30/2023,8317
2657,2657,Visa,1705.64,4326.02,216.3,10/22/2023,9/13/2023,8623
2658,2658,Visa,7887.48,3668.6,183.43,2/9/2023,5/8/2023,2476
2659,2659,AMEX,5325.22,2409.75,120.49,6/14/2023,7/18/2023,667
2660,2660,Visa,2878.33,4287.0,214.35,9/30/2023,12/28/2023,7484
2661,2661,AMEX,2125.8,3911.53,195.58,8/16/2023,11/26/2023,4909
2662,2662,AMEX,9002.63,3668.54,183.43,12/29/2023,1/7/2023,3879
2663,2663,Visa,6187.67,530.63,26.53,3/13/2023,5/14/2023,722
2664,2664,MasterCard,6563.79,3523.44,176.17,8/5/2023,9/17/2023,5886
2665,2665,Visa,3166.85,777.95,38.9,6/27/2023,6/8/2023,9944
2666,2666,mastercard,5952.81,4490.25,224.51,6/10/2023,8/6/2023,1425
2667,2667,AMEX,2431.29,3240.68,162.03,9/8/2023,7/20/2023,1134
2668,1234-5678-9012-2668,AMEX,4769.84,4389.24,219.46,10/12/2023,11/17/2023,223
2669,2669,MasterCard,3214.8,855.2,42.76,10/3/2023,8/18/2023,7888
2670,2670,mastercard,2499.0,2893.02,144.65,5/24/2023,3/18/2023,5172
2671,2671,Visa,8195.2,70.04,3.5,8/25/2023,2/28/2023,8632
2672,2672,MasterCard,6955.21,464.19,23.21,9/16/2023,4/4/2023,6369
2673,2673,MasterCard,8196.21,1736.78,86.84,1/25/2023,3/26/2023,5153
2674,2674,MasterCard,8523.17,1414.98,70.75,5/10/2023,3/9/2023,1982
2675,2675,MasterCard,4507.85,4002.92,200.15,9/16/2023,3/1/2023,6748
2676,2676,Visa,7805.77,2718.77,135.94,12/30/2023,8/25/2023,2863
2677,2677,MasterCard,7605.5,4524.26,226.21,11/22/2023,11/30/2023,7192
2678,2678,Visa,3220.01,4762.04,238.1,12/2/2023,7/20/2023,9801
2679,2679,MasterCard,7202.3,4355.06,217.75,7/10/2023,4/6/2023,3950
2680,2680,MasterCard,9353.11,1422.51,71.13,12/18/2023,1/28/2023,7505
2681,2681,MasterCard,7172.29,3057.49,152.87,11/11/2023,12/2/2023,1861
2682,2682,Visa,3946.12,3809.0,190.45,2/28/2023,7/23/2023,7332
2683,2683,AMEX,7317.54,2656.26,132.81,10/13/2023,10/15/2023,4982
2684,2684,MasterCard,6231.21,1668.18,83.41,4/6/2023,6/29/2023,126
2685,2685,Visa,8251.43,911.99,45.6,6/9/2023,4/28/2023,2759
2686,2686,Visa,3445.87,4817.57,240.88,8/6/2023,9/30/2023,8931
2687,2687,AMEX,2460.12,1031.12,51.56,12/27/2023,1/10/2023,1415
2688,2688,AMEX,4892.63,4057.95,202.9,8/17/2023,6/20/2023,9608
2689,2689,MasterCard,6636.74,665.86,33.29,11/29/2023,2/25/2023,4505
2690,2690,AMEX,1871.12,4940.85,247.04,1/9/2023,3/10/2023,9774
2691,2691,AMEX,3369.07,1687.18,84.36,11/9/2023,6/2/2023,4893
2692,2692,MasterCard,2503.28,3892.84,194.64,11/21/2023,3/4/2023,627
2693,2693,Visa,7932.3,762.5,38.12,7/11/2023,6/4/2023,8703
2694,2694,Visa,7340.18,3584.89,179.24,2/18/2023,10/26/2023,6535
2695,2695,AMEX,6628.74,3451.75,172.59,12/13/2023,1/8/2023,3639
2696,2696,AMEX,5167.57,1898.51,94.93,6/18/2023,12/8/2023,761
2697,2697,AMEX,5027.17,201.52,10.08,10/29/2023,3/13/2023,8433
2698,2698,mastercard,5656.52,2060.23,103.01,7/15/2023,5/15/2023,7697
2699,2699,Visa,8366.74,2798.66,139.93,6/26/2023,8/11/2023,9483
2700,2700,VISA,6365.66,276.01,13.8,1/17/2023,11/17/2023,9664
2701,2701,Visa,7718.14,1345.47,67.27,4/30/2023,8/30/2023,9531
2702,2702,MasterCard,3350.77,4895.63,244.78,9/15/2023,4/11/2023,7516
2703,2703,AMEX,5299.91,4599.5,229.98,3/7/2023,8/24/2023,8592
2704,2704,Visa,6673.55,4088.38,204.42,3/25/2023,8/26/2023,6725
2705,2705,AMEX,3836.32,750.71,37.54,5/18/2023,11/12/2023,4216
2706,2706,MasterCard,5675.16,2028.79,101.44,3/17/2023,5/11/2023,7061
2707,2707,AMEX,8560.94,1037.02,51.85,12/19/2023,12/14/2023,3758
2708,2708,mastercard,1696.16,1077.05,53.85,11/24/2023,11/26/2023,1812
2709,2709,AMEX,8280.84,4401.73,220.09,5/16/2023,8/14/2023,6148
2710,2710,MasterCard,6428.35,2061.51,103.08,10/24/2023,12/8/2023,2974
2711,2711,AMEX,4701.42,4244.91,212.25,8/7/2023,4/28/2023,3869
2712,2712,Visa,6051.23,1833.04,91.65,12/6/2023,4/7/2023,9333
2713,1234-5678-9012-2713,mastercard,6453.47,270.79,13.54,12/19/2023,7/6/2023,972
2714,2714,MasterCard,8026.61,672.05,33.6,2/7/2023,6/12/2023,7980
2715,2715,mastercard,8219.12,224.71,11.24,12/12/2023,4/30/2023,1504
2716,2716,MasterCard,7660.13,1394.07,69.7,9/2/2023,5/3/2023,9640
2717,2717,Visa,1154.0,2592.62,129.63,3/9/2023,6/9/2023,821
2718,2718,AMEX,6013.97,1100.08,55.0,10/16/2023,7/4/2023,6519
2719,2719,MasterCard,4882.6,2890.53,144.53,5/31/2023,1/23/2023,1326
2720,1234-5678-9012-2720,VISA,6186.7,1471.6,73.58,7/5/2023,1/24/2023,9106
2721,2721,Visa,6449.25,2432.92,121.65,12/4/2023,3/2/2023,2920
2722,2722,Visa,6545.05,1567.97,78.4,12/8/2023,3/28/2023,6600
2723,2723,MasterCard,4149.81,2993.96,149.7,4/24/2023,5/9/2023,2351
2724,2724,AMEX,5022.6,3179.41,158.97,9/2/2023,9/4/2023,8510
2725,2725,MasterCard,1143.76,4297.48,214.87,4/23/2023,12/11/2023,5007
2726,2726,AMEX,9419.0,4125.84,206.29,11/16/2023,9/11/2023,7723
2727,2727,MasterCard,9891.84,2751.65,137.58,2/9/2023,3/18/2023,2010
2728,2728,MasterCard,4608.52,1988.85,99.44,8/11/2023,9/2/2023,8678
2729,2729,MasterCard,4776.52,1055.23,52.76,6/22/2023,10/12/2023,8561
2730,2730,AMEX,5135.73,3088.68,154.43,12/27/2023,8/1/2023,500
2731,2731,VISA,3641.02,2728.62,136.43,7/27/2023,5/23/2023,3653
2732,2732,AMEX,4919.62,187.83,9.39,6/21/2023,8/1/2023,6322
2733,1234-5678-9012-2733,AMEX,4227.85,186.88,9.34,7/11/2023,2/20/2023,2024
2734,1234-5678-9012-2734,Visa,1176.05,750.38,37.52,2/22/2023,4/8/2023,2773
2735,2735,AMEX,2139.85,3586.48,179.32,5/25/2023,12/29/2023,3594
2736,2736,Visa,1708.0,4296.23,214.81,8/25/2023,12/28/2023,4463
2737,2737,Visa,3149.14,127.73,6.39,3/10/2023,8/30/2023,7811
2738,1234-5678-9012-2738,Visa,1898.0,4091.01,204.55,3/16/2023,6/20/2023,1001
2739,2739,MasterCard,3071.78,2326.88,116.34,12/9/2023,5/15/2023,1204
2740,2740,AMEX,1036.49,2006.1,100.3,9/30/2023,8/10/2023,75
2741,1234-5678-9012-2741,Visa,9899.02,2723.38,136.17,4/9/2023,9/9/2023,8318
2742,2742,AMEX,1983.17,4684.94,234.25,12/2/2023,1/18/2023,3292
2743,2743,MasterCard,8560.71,2844.44,142.22,10/17/2023,12/21/2023,7362
2744,2744,Visa,1918.7,522.9,26.14,2/20/2023,4/5/2023,918
2745,2745,Visa,3802.0,2358.87,117.94,4/17/2023,1/1/2023,9180
2746,2746,Visa,9473.99,4889.23,244.46,9/12/2023,9/11/2023,8684
2747,2747,Visa,3797.15,816.59,40.83,8/3/2023,2/17/2023,3537
2748,2748,Visa,6891.73,2310.9,115.55,10/23/2023,2/27/2023,725
2749,2749,MasterCard,3864.51,3485.35,174.27,7/30/2023,10/22/2023,9042
2750,2750,Visa,9486.0,1824.88,91.24,10/17/2023,5/19/2023,7593
2751,1234-5678-9012-2751,Visa,1094.28,3845.33,192.27,8/24/2023,11/21/2023,4528
2752,2752,Visa,3260.21,1060.82,53.04,4/30/2023,7/2/2023,361
2753,2753,Visa,4718.58,467.76,23.39,2/9/2023,10/18/2023,1294
2754,2754,MasterCard,8420.22,1645.38,82.27,5/26/2023,1/27/2023,4857
2755,2755,AMEX,6157.17,4343.04,217.15,8/24/2023,11/18/2023,958
2756,2756,MasterCard,9053.22,3571.11,178.56,7/19/2023,4/23/2023,6760
2757,2757,MasterCard,8953.54,4915.19,245.76,10/7/2023,8/10/2023,615
2758,2758,MasterCard,9597.86,1649.02,82.45,4/21/2023,11/6/2023,554
2759,2759,Visa,2644.35,2512.18,125.61,8/22/2023,9/24/2023,467
2760,2760,AMEX,4800.73,2116.88,105.84,8/18/2023,8/29/2023,2675
2761,2761,Visa,4846.91,2436.49,121.82,6/8/2023,12/8/2023,8174
2762,2762,Visa,2107.43,708.36,35.42,7/28/2023,5/7/2023,6753
2763,2763,MasterCard,9505.98,985.78,49.29,3/29/2023,3/24/2023,5355
2764,2764,Visa,4264.62,2502.94,125.15,4/12/2023,3/24/2023,1727
2765,2765,MasterCard,6753.36,4840.93,242.05,8/18/2023,5/14/2023,8458
2766,2766,VISA,6437.55,4723.33,236.17,1/27/2023,4/15/2023,6547
2767,2767,AMEX,3132.69,469.97,23.5,3/31/2023,2/27/2023,6176
2768,2768,AMEX,6150.24,2913.49,145.67,10/24/2023,4/3/2023,3589
2769,2769,AMEX,3306.96,3101.38,155.07,10/26/2023,5/7/2023,6766
2770,2770,AMEX,3572.69,3179.66,158.98,5/31/2023,10/15/2023,4719
2771,2771,MasterCard,5954.48,3210.26,160.51,9/8/2023,2/6/2023,8031
2772,2772,AMEX,5111.45,307.32,15.37,1/19/2023,5/15/2023,6771
2773,2773,Visa,4809.53,2536.42,126.82,8/1/2023,6/6/2023,6232
2774,2774,AMEX,4539.98,11.29,0.56,4/2/2023,2/9/2023,4816
2775,2775,mastercard,7792.16,4590.27,229.51,7/10/2023,9/3/2023,8344
2776,2776,AMEX,3528.17,84.52,4.23,4/20/2023,11/5/2023,1522
2777,2777,AMEX,3813.92,3886.68,194.33,8/19/2023,6/4/2023,4088
2778,2778,Visa,6213.94,1200.77,60.04,10/30/2023,2/12/2023,6506
2779,2779,MasterCard,9678.79,2931.95,146.6,6/2/2023,4/19/2023,9044
2780,2780,AMEX,3619.77,2257.5,112.88,8/3/2023,5/28/2023,6542
2781,2781,MasterCard,4744.38,2719.12,135.96,1/13/2023,10/9/2023,8014
2782,2782,Visa,2155.04,3006.0,150.3,9/7/2023,3/13/2023,3856
2783,2783,MasterCard,6767.32,4916.18,245.81,7/6/2023,12/31/2023,5925
2784,2784,Visa,3260.99,3907.58,195.38,5/8/2023,9/4/2023,9613
2785,2785,VISA,5734.19,4007.86,200.39,2/7/2023,6/15/2023,7849
2786,2786,AMEX,4780.55,4484.03,224.2,5/23/2023,9/4/2023,1138
2787,2787,Visa,7982.96,4554.33,227.72,12/2/2023,5/4/2023,6420
2788,2788,MasterCard,8496.03,4266.05,213.3,10/26/2023,11/10/2023,6982
2789,2789,MasterCard,7636.83,3747.67,187.38,9/11/2023,6/7/2023,209
2790,2790,AMEX,5053.13,3.65,0.18,10/28/2023,2/1/2023,1233
2791,2791,AMEX,4734.82,3008.05,150.4,4/25/2023,7/3/2023,7040
2792,2792,MasterCard,4711.23,330.74,16.54,2/1/2023,5/18/2023,7638
2793,2793,AMEX,5514.7,61.67,3.08,10/20/2023,12/21/2023,4415
2794,2794,MasterCard,6570.47,101.14,5.06,3/14/2023,2/19/2023,3859
2795,2795,AMEX,3917.19,4671.36,233.57,10/16/2023,8/9/2023,7739
2796,2796,Visa,7588.32,1434.01,71.7,2/23/2023,10/20/2023,8574
2797,1234-5678-9012-2797,MasterCard,9156.88,2846.75,142.34,10/7/2023,2/16/2023,6571
2798,2798,Visa,1608.95,952.21,47.61,1/1/2023,6/13/2023,8853
2799,2799,MasterCard,1194.75,3785.36,189.27,3/4/2023,8/30/2023,2089
2800,2800,Visa,7079.96,4038.93,201.95,10/15/2023,7/17/2023,3014
2801,2801,Visa,6812.99,1769.31,88.47,6/28/2023,9/3/2023,434
2802,2802,AMEX,5125.39,56.35,2.82,5/18/2023,7/31/2023,9236
2803,2803,MasterCard,8454.12,3179.34,158.97,1/21/2023,8/26/2023,1195
2804,2804,VISA,7744.84,4373.0,218.65,1/15/2023,10/10/2023,2632
2805,2805,MasterCard,9699.98,637.82,31.89,12/2/2023,6/15/2023,5941
2806,2806,Visa,8522.65,3508.61,175.43,2/21/2023,3/1/2023,889
2807,2807,MasterCard,1736.88,1333.07,66.65,9/22/2023,3/12/2023,5562
2808,2808,AMEX,4744.21,2178.03,108.9,1/4/2023,12/9/2023,5997
2809,2809,AMEX,4208.32,1668.71,83.44,7/30/2023,6/18/2023,3243
2810,2810,MasterCard,8515.21,4532.66,226.63,1/28/2023,3/21/2023,1006
2811,2811,Visa,3120.87,1499.66,74.98,8/6/2023,11/17/2023,4366
2812,1234-5678-9012-2812,AMEX,1989.74,4798.14,239.91,4/30/2023,6/21/2023,1025
2813,2813,MasterCard,1702.5,576.08,28.8,9/10/2023,1/19/2023,4707
2814,2814,Visa,6057.72,4615.48,230.77,6/25/2023,6/8/2023,6935
2815,2815,AMEX,3753.36,3304.33,165.22,12/31/2023,3/19/2023,1290
2816,2816,AMEX,2703.9,1331.17,66.56,8/24/2023,4/10/2023,3776
2817,2817,Visa,9185.42,129.56,6.48,9/10/2023,6/6/2023,9798
2818,2818,MasterCard,1135.12,752.47,37.62,4/20/2023,12/29/2023,2157
2819,2819,Visa,4970.89,4652.1,232.6,1/27/2023,1/30/2023,6907
